.//linear-algebra/kernels/mvt,635648275,19428447,406782464,387353103,234485920,25167868,154,723833040,309760000,309904795,,248292507,12281510,225430697,213158333,21636609,19360011,7,543158506,309760000,193785871,
.//linear-algebra/solvers/cholesky,67158748241,1053379628,33059427027,32018555182,28018452485,2657210421,5699072,59171353484,21341357955,21343883945,,67220143381,1053840581,33060013725,32018597043,28081201300,2657041194,5553645,59206258859,21341357955,21343929063,
.//linear-algebra/solvers/durbin,72398039,8119677,49635549,48011516,21276442,4512441,10100,97394240,32015996,36005189,,76616249,8312555,49673455,48010980,42684646,4513045,9424,97301471,32015996,36004963,
.//linear-algebra/solvers/gramschmidt,258378850007,27083075755,60927629804,33848482569,203234358223,2194327948,1113,68382400417,27045205200,27085804726,,257744929993,27070312140,60891891290,33831264698,203331534771,2194328051,716,66257730330,27045205200,27062315834,
.//linear-algebra/solvers/lu,29633368221,5719900647,11635733317,8664324781,17894759661,712314491,1528700,16256090372,5724525564,5800879915,,29580754562,5712966712,11617130612,8652424841,17860725064,711838862,1939664,16205239987,5724525565,5789024116,
.//linear-algebra/solvers/ludcmp,26772765533,2887964195,8637923023,5753381160,17128799090,362837309,974930,12429616242,5732912126,5749159320,,26768423534,2886939422,8634086783,5750592945,17128398270,362864669,860387,12416481632,5732912121,5746320300,
.//linear-algebra/solvers/trisolv,50877809,1201594,24913136,24013583,20906181,1995534,2787,44312291,16000000,16007601,,50890855,1251255,24912623,24013326,20917431,1995477,2541,44314911,16000000,16007715,
.//datamining/correlation,155196384058,17159594050,34442503178,17289543283,124095340551,1079500507,2286,36258495677,17246990339,17266869862,,155193267849,17161526634,34432816874,17277399342,124194230152,1079501793,1743,36014278418,17246990339,17260616562,
.//datamining/covariance,96828924070,8539482945,17195080089,8657309223,79395289180,539491413,1046,17851260708,8615626243,8637291422,,97545881117,8540811126,17182364179,8642383072,80792809166,539492036,174,17825775050,8615626243,8623453829,
.//stencils/adi,456258862656,24582178043,70493604036,63893178513,309845657265,5318673603,2053,175317845998,103800095936,39922996359,,456213689923,24688401170,70495687534,63896457086,309805669970,5318673272,1094,175323248668,103800095956,39925681900,
.//stencils/fdtd-2d,59683359794,2928643331,65326687337,62401518955,7778282782,1039677530,4001496,128800311183,57163204678,46808112708,,59687669588,2928635469,65325917324,62400775416,7784070390,1039677485,4001513,128796726549,57163204664,46807371562,
.//stencils/heat-3d,220574547837,27905578344,156029665311,149472867524,11227870838,10674619543,3930,481207094627,277540286980,128123630940,,220538522456,27905794286,156027190270,149470364281,11212445435,10674623036,3783,481196673400,277540286453,128121070237,
.//stencils/jacobi-1d,336522555,170001565,330002128,319996376,10743401,26665018,6,826709617,479988000,160000374,,336530382,170001490,330006984,319996403,10747364,26665018,5,826709428,479988000,160000380,
.//stencils/jacobi-2d,55783620122,14586140456,59627659915,57322272324,4142432821,4093654648,184,122999137537,61404839652,45040159721,,55757868578,14585066005,59626737122,57321382467,4173415356,4093654114,971,122999544260,61404839679,45040443285,
.//stencils/seidel-2d,107616837470,316383787,7023955060,6707634021,86352617694,838041739,85,23480289616,15922794188,5031546617,,54057404153,160102444,5190231853,5030133237,34249271416,419225339,153,23467821366,18016875188,3354049895,
.//medley/deriche,148305953087,4874523347,10330262378,8617294327,120154403841,805304086,3839,43859191587,16106127541,5395911627,,147953540991,4889093194,10347593210,8612727109,119369624913,671088038,618,43621807434,16106127538,5389333406,
.//medley/floyd-warshall,468622935954,11041043074,713391766121,702348178412,26407085426,35123194791,2863,1266668654537,0,526734062042,,449485689320,5600317902,620209528547,614603212758,17401128629,43903997565,2378,1186494399408,0,438987336950,
.//medley/nussinov,406041084913,28517461384,112013827080,83547564745,280561043380,6915799663,7086874,184069986764,0,55799434013,,405303051378,28612290238,112006565784,83545767968,279638384867,6915808469,7077116,184136163545,0,55801504134,
